PMID,row_type,gene_gold,gene_LLM,gene_match,induction_gold,induction_LLM,induction_match,outcome_gold,outcome_LLM,outcome_match,species_gold,species_LLM,species_match
30915215,TP,NFATC2,NFATC2,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
30926814,FN,GREM1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
30926814,FN,GREM1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
30926814,FN,GREM1,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
30977553,TP,CCL25,CCL25,yes,Ageing,Ageing,yes,Protective,Decreased,yes,Guinea pig,Guinea Pigs,yes
31020644,FN,GABARAP,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
31085006,TP,MIR-671,MIR-671,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
31304988,TP,NOX4,NOX4,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31350386,TP,DGCR8,DGCR8,yes,Surgical,Ageing,no,Protective,Decreased,yes,Mouse,Mice,yes
31350386,TP,DGCR8,DGCR8,yes,Ageing,Ageing,yes,Protective,Decreased,yes,Mouse,Mice,yes
31407595,FN,MTOR,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31422941,TP,MIR-146B,MIR-146B,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31646013,TP,PTEN,PTEN,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
31646013,TP,PTEN,PTEN,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
31696655,TP,GRK5,GRK5,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31696655,TP,GRK5,GRK5,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31700695,TP,MMP13,MMP13,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31926346,FN,CALCA,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31926346,TP,TAC1,TAC1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31926346,FP,NONE,CALCRL,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
31966426,TP,SOST,SOST,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31982563,TP,HMGB1,HMGB1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32006659,FN,CCL2,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32006659,FN,CCL3,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32006659,FN,CCR1,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32006659,FN,CCR2,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32028021,TP,CCL17,CCL17,yes,Protease,Protease,yes,Protective,Decreased,yes,Mouse,Mice,yes
32028021,TP,CSF2,CSF2,yes,Protease,Protease,yes,Protective,Decreased,yes,Mouse,Mice,yes
32045921,TP,MIR-375,MIR-375,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
32140758,TP,WNT16,WNT16,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
32214220,TP,HIF1A,HIF1A,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32290085,TP,NOG,NOG,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Rat,Rats,yes
32315715,TP,EXT1,EXT1,yes,Ageing,Surgical,no,Protective,Decreased,yes,Mouse,Mice,yes
32315715,TP,EXT1,EXT1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32315715,TP,NDST1,NDST1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32315715,TP,NDST1,NDST1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32336048,TP,PTGDS,PTGDS,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32336048,TP,PTGDS,PTGDS,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32371389,FN,ENPP1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
32394143,TP,KDM6B,KDM6B,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32409323,TP,FBXO6,FBXO6,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32409323,TP,FBXO6,FBXO6,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32409323,TP,FBXO6,FBXO6,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32518385,TP,TIMP3,TIMP3,yes,Surgical,Surgical,yes,Protective,Increased,no,Mouse,Mice,yes
32544091,FN,GRIA1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32544091,FN,GRIA2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32544091,FN,GRIA3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32544091,FN,GRIA4,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32564468,FN,NFE2L2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32587244,TP,HIF1A,HIF1A,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32611834,FN,BCL2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
32612184,TP,EVC,EVC,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
32683043,TP,BECN1,BECN1,yes,Surgical,Surgical,yes,Detrimental,No Change,no,Mouse,Mice,yes
32778777,FN,ADORA2A,MISSED,no,High Fat Diet,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32778777,FN,ADORA2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
32778777,FP,NONE,A2AR,no,NONE,High Fat Diet,no,NONE,Decreased,no,NONE,Mice,no
32778777,FP,NONE,A2AR,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
32887644,TP,PRMT5,PRMT5,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32916025,TP,DEPTOR,DEPTOR,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32916025,TP,DEPTOR,DEPTOR,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32916025,TP,DEPTOR,DEPTOR,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33194044,FN,EPO,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33359852,FN,PTH,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33426805,TP,PANX3,PANX3,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
33452687,TP,TGFBR1,TGFBR1,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
33452687,TP,TGFBR1,TGFBR1,yes,Surgical,Ageing,no,Detrimental,Increased,yes,Mouse,Mice,yes
33473114,FN,ARHGAP30,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,ARRDC5,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,BHLHE40,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,CCDC6,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,CHKA,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,COL4A2,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,FGFBP1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,GRSF1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,HERC1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,HPF1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,MKRN2,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,PITX1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,RAB17,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,RNF114,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,SH3BP4,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,SLAMF9,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,SMG9,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,UNK,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33473114,FN,ZNF341,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33532587,FN,PRKAB1,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33559324,TP,CD14,CD14,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33559324,TP,LBP,LBP,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33559324,FN,TLR2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33567474,FP,NONE,CDKN1A,no,NONE,Exercise,no,NONE,Increased,no,NONE,Mice,no
33568523,TP,GRK2,GRK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33568523,TP,GRK2,GRK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33568523,TP,GRK2,GRK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33568523,TP,GRK2,GRK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33646053,TP,CCN4,CCN4,yes,Surgical,Not stated,abstain,Detrimental,Increased,yes,Rat,Rats,yes
33714889,FN,MIR-214,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33714889,FN,MIR-214,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33714889,FP,NONE,MIR-214P,no,NONE,Ageing,no,NONE,Increased,no,NONE,Mice,no
33714889,FP,NONE,MIR-214P,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33892137,FN,DEFA1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
33892137,FP,NONE,ADEFENSIN1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
33982891,TP,POSTN,POSTN,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34014552,TP,TGM2,TGM2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34085927,FN,SMO,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34085927,FP,NONE,GLI1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34105258,TP,PTH,PTH,yes,Protease,Protease,yes,Protective,Decreased,yes,Mouse,Mice,yes
34105311,TP,IFT88,IFT88,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
34105311,TP,IFT88,IFT88,yes,Surgical,Ageing,no,Detrimental,Increased,yes,Mouse,Mice,yes
34126239,TP,IL4,IL4,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
34126239,FN,IL4R,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34126239,TP,STAT6,STAT6,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
34126239,FP,NONE,IL4RA,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
34322020,TP,MAP3K5,MAP3K5,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
34537377,TP,NFAT5,NFAT5,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34610749,TP,PRG4,PRG4,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rabbit,Mice,no
34715362,FP,NONE,PRMT1,no,NONE,MIA,no,NONE,Decreased,no,NONE,Rats,no
34915568,FN,TAC1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34915568,FP,NONE,TACR1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34963343,FN,IL1RN,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
34963343,FP,NONE,IL1RA,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
34976968,FP,NONE,MALAT1,no,NONE,Protease,no,NONE,Decreased,no,NONE,Rats,no
35092863,FN,MIR-3680,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
35092863,FP,NONE,MIR-3680P,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Rats,no
35140209,TP,SEPHS1,SEPHS1,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
35140209,TP,SEPHS1,SEPHS1,yes,Surgical,Ageing,no,Detrimental,Increased,yes,Mouse,Mice,yes
35272487,TP,SOCS2,SOCS2,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
35385713,TP,ITCH,ITCH,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
35474501,FN,CEMIP,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35728631,FN,CPT1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35728631,FP,NONE,CPT1A,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
35747513,TP,GSK3B,GSK3B,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
35747513,FN,NR4A3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35788130,TP,FERMT2,FERMT2,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
35849954,TP,MAPK3,MAPK3,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
35881692,TP,IL6,IL6,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36121967,TP,HECTD1,HECTD1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36121967,TP,HECTD1,HECTD1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36588124,FN,CLEC11A,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
36588124,TP,FAP,FAP,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36588124,TP,FAP,FAP,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36588124,TP,FAP,FAP,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Mouse,Mice,yes
36588124,FP,NONE,OLN,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
37008048,TP,PIP5K1C,PIP5K1C,yes,Ageing,Ageing,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37105394,TP,NR3C1,NR3C1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37120427,FN,PPM1A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
37156857,TP,TGFB1I1,TGFB1I1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
37259103,TP,STING1,STING1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37666177,TP,BRD4,BRD4,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
38039715,TP,ECM1,ECM1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
38039715,TP,ECM1,ECM1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
38217021,TP,KLF10,KLF10,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
38600628,TP,BRD2,BRD2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
