PMID,row_type,gene_gold,gene_LLM,gene_match,induction_gold,induction_LLM,induction_match,outcome_gold,outcome_LLM,outcome_match,species_gold,species_LLM,species_match
32626917,TP,MIR-1,MIR-1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32693649,FN,MIR-29B,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
32693649,FN,MIR-29B,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32818603,TP,EXT1,EXT1,yes,Ageing,Spontaneous,yes,No effect,Increased,no,Mouse,Mice,yes
32858189,TP,EDN1,EDN1,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32858189,FN,EDNRA,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
32858189,FN,EDNRB,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32858189,FP,NONE,ETBR,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
32895234,TP,RIPK3,RIPK3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32895234,TP,RIPK3,RIPK3,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32895234,TP,TRIM24,TRIM24,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32926854,TP,HDAC6,HDAC6,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32938794,TP,ROR2,ROR2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32940061,TP,EPAS1,EPAS1,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
33109602,FN,MIR141200C,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33109602,FN,MIR141200C,MISSED,no,Ageing,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33109602,FN,MIR141200C,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33109602,FN,MIR141200C,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33109602,FP,NONE,MIR-141,no,NONE,Spontaneous,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-141,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-141,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
33109602,FP,NONE,MIR-141,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Spontaneous,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33133598,TP,IL1RL1,IL1RL1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Ageing,Surgical,no,Detrimental,Decreased,no,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33361529,TP,PTGDS,PTGDS,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
33392201,TP,ITGAM,ITGAM,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
33441426,TP,EGFR,EGFR,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
33441426,TP,HBEGF,HBEGF,yes,Surgical,Spontaneous,no,Protective,Increased,no,Mouse,Mice,yes
33441426,FN,TGFA,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33485930,TP,SLPI,SLPI,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
33781898,TP,TARDBP,TARDBP,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Not stated,abstain
33827816,FN,PLA2G2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33827816,FN,PLA2G2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34039624,FN,CIRCPDE4B,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34039624,TP,RIC8A,RIC8A,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
34102226,TP,MIR-892B,MIR-892B,yes,Surgical,Chemical,no,Protective,Decreased,yes,Rat,Rats,yes
34136574,FN,CXCL12,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34136574,FP,NONE,CXCR4,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34176242,TP,FSHB,FSHB,yes,Surgical,Chemical,no,Detrimental,Increased,yes,Mouse,Mice,yes
34383111,TP,NRG4,NRG4,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
34463587,TP,TNFAIP3,TNFAIP3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34466014,TP,NFE2L2,NFE2L2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34506942,TP,CAMKK2,CAMKK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34506942,TP,CAMKK2,CAMKK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34706873,TP,METTL3,METTL3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34777685,TP,NLRP3,NLRP3,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
34826631,FN,ADORA3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
34826631,FP,NONE,A3RECEPTOR,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
34829531,TP,CYBB,CYBB,yes,Protease,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34982732,FN,SPP1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34982732,FN,SPP1,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34987154,TP,ACOT12,ACOT12,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
34987154,FN,PPARG,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34987154,FP,NONE,PPARA,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
35061535,FN,SEL1L,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35061535,FN,SEL1L,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35095883,TP,ADRB2,ADRB2,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
35145063,FN,IKBKB,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35148687,TP,MIR-18A,MIR-18A,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
35608871,TP,SLC2A1,SLC2A1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
35608871,TP,SLC2A1,SLC2A1,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
35608871,TP,SLC2A1,SLC2A1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
35689396,TP,ALPK1,ALPK1,yes,MIA,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
35689396,TP,ALPK1,ALPK1,yes,MIA,Chemical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36026443,TP,LIN28A,LIN28A,yes,Surgical,Not stated,abstain,Detrimental,Increased,yes,Mouse,Mice,yes
36026443,TP,LIN28A,LIN28A,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
36026443,FP,NONE,HMGA2,no,NONE,Not stated,no,NONE,Increased,no,NONE,Mice,no
36261443,TP,RUNX2,RUNX2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36261443,TP,RUNX2,RUNX2,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Mouse,Mice,yes
36261443,TP,RUNX3,RUNX3,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36261443,TP,RUNX3,RUNX3,yes,Ageing,Surgical,no,No effect,Increased,no,Mouse,Mice,yes
36530063,FN,IKBKE,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
36753544,TP,DDAH1,DDAH1,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
37144868,FN,APOE,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
37144868,FN,AXL,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
37144868,FP,NONE,GAS6,no,NONE,Metabolic,no,NONE,Decreased,no,NONE,Mice,no
37344157,TP,FOS,FOS,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37344157,FP,NONE,PDK,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
37422640,TP,PIM1,PIM1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37462629,TP,GZMA,GZMA,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37462629,TP,PRF1,PRF1,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
37542771,TP,PTX3,PTX3,yes,Surgical,Spontaneous,no,Protective,Decreased,yes,Mouse,Mice,yes
37648149,TP,KLF15,KLF15,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37681413,FN,HDAC1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
37681413,FP,NONE,HDAC9,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
38036734,TP,IGSF11,IGSF11,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
38389178,TP,OGT,OGT,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
38609896,TP,FTH1,FTH1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
9135032,FP,NONE,COX2,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Not stated,no
