PMID,row_type,gene_gold,gene_LLM,gene_match,induction_gold,induction_LLM,induction_match,outcome_gold,outcome_LLM,outcome_match,species_gold,species_LLM,species_match
32377874,TP,mir-9,MIR-9,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
32377874,TP,mir-9,MIR-9,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Rat,Rats,yes
32377874,FP,NONE,SDC1,no,NONE,Surgical,no,NONE,Increased,no,NONE,Rats,no
32431699,FN,IL17A,MISSED,no,MIA,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32431699,TP,IL1RN,IL1RN,yes,MIA,Chemical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32431699,FP,NONE,IL17,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Mice,no
32499111,TP,SIRT1,SIRT1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32499111,TP,SIRT1,SIRT1,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
32550912,TP,RSK3,RSK3,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
32584470,TP,mir-877,MIR-877,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32616521,TP,CCN2,CCN2,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
32616521,TP,CCN2,CCN2,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
32626917,TP,mir-1,MIR-1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32693649,TP,mir-29b,MIR-29B,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32693649,TP,mir-29b,MIR-29B,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32818603,TP,EXT1,EXT1,yes,Ageing,Spontaneous,yes,No effect,Increased,no,Mouse,Mice,yes
32858189,TP,EDN1,EDN1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32858189,FN,EDNRA,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
32858189,TP,EDNRB,EDNRB,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32895234,TP,RIPK3,RIPK3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32895234,TP,RIPK3,RIPK3,yes,Ageing,Surgical,no,Detrimental,Decreased,no,Mouse,Mice,yes
32895234,TP,TRIM24,TRIM24,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32895234,FP,NONE,RIP3,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
32895234,FP,NONE,RIP3,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
32926854,TP,HDAC6,HDAC6,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32938794,FN,ROR2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32940061,TP,EPAS1,EPAS1,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
33109602,FN,mir-141/200c,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33109602,FN,mir-141/200c,MISSED,no,Ageing,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33109602,FN,mir-141/200c,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33109602,FN,mir-141/200c,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33109602,FP,NONE,MIR-141,no,NONE,Transgenic,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-141,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-141,no,NONE,Transgenic,no,NONE,Increased,no,NONE,Mice,no
33109602,FP,NONE,MIR-141,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Transgenic,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Transgenic,no,NONE,Increased,no,NONE,Mice,no
33109602,FP,NONE,MIR-200C,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33133598,FN,IL1RL1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Ageing,Surgical,no,Detrimental,Decreased,no,Mouse,Mice,yes
33133598,TP,IL33,IL33,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,FP,NONE,ST2,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33361529,FN,PTGDS,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33361529,FP,NONE,LPGDS,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
33392201,FN,ITGAM,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33392201,FP,NONE,CD11B,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33441426,TP,EGFR,EGFR,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
33441426,TP,HBEGF,HBEGF,yes,Surgical,Spontaneous,no,Protective,Decreased,yes,Mouse,Mice,yes
33441426,FN,TGFA,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33485930,TP,SLPI,SLPI,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
33781898,FN,TARDBP,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33781898,FP,NONE,TDP43,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Not stated,no
33827816,FN,PLA2G2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33827816,FN,PLA2G2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33827816,FP,NONE,SPLA2,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
34039624,FN,circPde4b,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34039624,TP,RIC8A,RIC8A,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
34102226,TP,mir-892b,MIR-892B,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Rat,Rats,yes
34136574,FN,CXCL12,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34136574,FP,NONE,CXCR4,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34176242,FN,FSHB,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34176242,FP,NONE,FSH,no,NONE,Not stated,no,NONE,Increased,no,NONE,Mice,no
34383111,TP,NRG4,NRG4,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
34396019,FP,NONE,TRPV4,no,NONE,Chemical,no,NONE,No Change,no,NONE,Rats,no
34396019,FP,NONE,TRPV4,no,NONE,Chemical,no,NONE,No Change,no,NONE,Rats,no
34463587,FN,TNFAIP3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34463587,FP,NONE,A20,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34466014,TP,NFE2L2,NFE2L2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34506942,TP,CAMKK2,CAMKK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34506942,TP,CAMKK2,CAMKK2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34706873,TP,METTL3,METTL3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34777685,TP,NLRP3,NLRP3,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
34826631,TP,ADORA3,ADORA3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
34829531,TP,CYBB,CYBB,yes,Protease,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34982732,FN,SPP1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34982732,FN,SPP1,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34987154,TP,ACOT12,ACOT12,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
34987154,FN,PPARG,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34987154,FP,NONE,PPARA,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
35061535,FN,SEL1L,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35061535,FN,SEL1L,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35095883,TP,ADRB2,ADRB2,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
35145063,FN,IKBKB,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35148687,TP,mir-18a,MIR-18A,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
35608871,FN,SLC2A1,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35608871,FN,SLC2A1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35608871,FN,SLC2A1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35608871,FP,NONE,GLUT1,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
35608871,FP,NONE,GLUT1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
35689396,TP,ALPK1,ALPK1,yes,MIA,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
35689396,TP,ALPK1,ALPK1,yes,MIA,Chemical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36026443,TP,LIN28A,LIN28A,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
36026443,TP,LIN28A,LIN28A,yes,Surgical,Spontaneous,no,Protective,Decreased,yes,Mouse,Mice,yes
36261443,TP,RUNX2,RUNX2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36261443,TP,RUNX2,RUNX2,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Mouse,Mice,yes
36261443,TP,RUNX3,RUNX3,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36261443,TP,RUNX3,RUNX3,yes,Ageing,Surgical,no,No effect,Increased,no,Mouse,Mice,yes
36530063,TP,IKBKE,IKBKE,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
37144868,TP,APOE,APOE,yes,Surgical,Metabolic,no,Detrimental,Increased,yes,Mouse,Mice,yes
37144868,FN,AXL,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
37144868,FP,NONE,GAS6,no,NONE,Metabolic,no,NONE,Increased,no,NONE,Mice,no
37144868,FP,NONE,GAS6,no,NONE,Metabolic,no,NONE,Decreased,no,NONE,Mice,no
37344157,TP,FOS,FOS,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37344157,FP,NONE,PDK,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
37422640,TP,PIM1,PIM1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37462629,TP,GZMA,GZMA,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37462629,FN,PRF1,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
37462629,FP,NONE,GZMB,no,NONE,Surgical,no,NONE,No Change,no,NONE,Mice,no
37462629,FP,NONE,PERF,no,NONE,Surgical,no,NONE,No Change,no,NONE,Mice,no
37542771,TP,PTX3,PTX3,yes,Surgical,Spontaneous,no,Protective,Decreased,yes,Mouse,Mice,yes
37648149,TP,KLF15,KLF15,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37681413,FN,HDAC1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
38036734,TP,IGSF11,IGSF11,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
38389178,TP,OGT,OGT,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
38609896,TP,FTH1,FTH1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
