PMID,row_type,gene_gold,gene_LLM,gene_match,induction_gold,induction_LLM,induction_match,outcome_gold,outcome_LLM,outcome_match,species_gold,species_LLM,species_match
31980519,TP,FOXO1,FoxO1,yes,Exercise,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO3,FoxO3,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO3,FoxO3,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO3,FoxO3,yes,Exercise,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO4,FoxO4,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO4,FoxO4,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO4,FoxO4,yes,Exercise,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
31980519,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
31980519,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Mechanical,no,NONE,Increased,no,NONE,Mice,no
32162789,TP,DCN,Dcn,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32162789,TP,DCN,Dcn,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32208385,TP,PDGFB,Pdgfb,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32208385,TP,PDGFB,Pdgfb,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32269734,TP,SOX9,Sox9,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32335541,TP,mir-375,miR-375,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
32339698,FN,CRY1,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
32339698,TP,CRY2,Cry2,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32377874,FN,mir-9,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
32377874,FN,mir-9,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Rat,MISSED,no
32377874,FP,NONE,miR-9-5p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
32377874,FP,NONE,SDC1,no,NONE,Surgical,no,NONE,Increased,no,NONE,Rats,no
32431699,FN,IL17A,MISSED,no,MIA,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32431699,FN,IL1RN,MISSED,no,MIA,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
32431699,FP,NONE,Il17 + Il1rn,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Mice,no
32499111,TP,SIRT1,Sirt1,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32499111,TP,SIRT1,Sirt1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
32550912,FN,RSK3,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
32550912,FP,NONE,RSK-3,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
32550912,FP,NONE,RSK-3,no,NONE,Spontaneous,no,NONE,Decreased,no,NONE,Mice,no
32584470,FN,mir-877,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32584470,FP,NONE,miR-877-5p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
32616521,TP,CCN2,Ccn2,yes,Surgical,Mechanical,no,No effect,No Change,yes,Mouse,Mice,yes
32616521,TP,CCN2,Ccn2,yes,Surgical,Mechanical,no,No effect,No Change,yes,Mouse,Mice,yes
32626917,TP,mir-1,miR-1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32693649,TP,mir-29b,miR-29b,yes,Surgical,Mechanical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32693649,TP,mir-29b,miR-29b,yes,Surgical,Mechanical,no,Protective,Decreased,yes,Mouse,Mice,yes
32818603,FN,EXT1,MISSED,no,Ageing,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
32858189,FN,EDN1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
32858189,FN,EDNRA,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
32858189,FN,EDNRB,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32858189,FP,NONE,ET-1,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
32858189,FP,NONE,ETBR,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
32895234,FN,RIPK3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
32895234,FN,RIPK3,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
32895234,TP,TRIM24,Trim24,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
32895234,FP,NONE,Rip3,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
32895234,FP,NONE,Rip3,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
32895234,FP,NONE,RIP3,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
32926854,TP,HDAC6,HDAC6,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32938794,TP,ROR2,ROR2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
32940061,TP,EPAS1,Epas1,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
33109602,TP,mir-141/200c,miR-141/200c,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33109602,TP,mir-141/200c,miR-141/200c,yes,Ageing,Surgical,no,Protective,Decreased,yes,Mouse,Mice,yes
33109602,TP,mir-141/200c,miR-141/200c,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
33109602,TP,mir-141/200c,miR-141/200c,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33133598,FN,IL1RL1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33133598,FN,IL33,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33133598,FN,IL33,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33133598,FN,IL33,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33133598,FN,IL33,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33133598,FN,IL33,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33133598,FP,NONE,IL-33,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33133598,FP,NONE,IL-33,no,NONE,Surgical,no,NONE,No Change,no,NONE,Mice,no
33133598,FP,NONE,IL-33,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33133598,FP,NONE,IL-33,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33133598,FP,NONE,ST2,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
33361529,FN,PTGDS,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33361529,FP,NONE,L-PGDS,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
33392201,FN,ITGAM,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
33392201,FP,NONE,CD11b,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
33441426,TP,EGFR,Egfr,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
33441426,TP,HBEGF,Hbegf,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
33441426,FN,TGFA,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33485930,TP,SLPI,SLPI,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
33781898,FN,TARDBP,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33781898,FP,NONE,TDP-43,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Not stated,no
33827816,FN,PLA2G2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33827816,FN,PLA2G2A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
33827816,FP,NONE,sPLA2,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
34039624,TP,circPde4b,circPDE4B,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34039624,TP,RIC8A,RIC8A,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
34102226,TP,mir-892b,miR-892b,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Rat,Rats,yes
34136574,FN,CXCL12,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34136574,FP,NONE,SDF-1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34176242,FN,FSHB,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34176242,FP,NONE,FSH,no,NONE,Chemical,no,NONE,Increased,no,NONE,Mice,no
34383111,TP,NRG4,Nrg4,yes,Surgical,Not stated,abstain,Detrimental,Increased,yes,Mouse,Mice,yes
34463587,FN,TNFAIP3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34463587,FP,NONE,A20,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34466014,FN,NFE2L2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34466014,FP,NONE,Nrf2,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
34506942,TP,CAMKK2,Camkk2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34506942,TP,CAMKK2,Camkk2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34706873,TP,METTL3,METTL3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
34777685,TP,NLRP3,NLRP3,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
34826631,FN,ADORA3,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
34826631,FP,NONE,Adenosine A3 receptor,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
34829531,FN,CYBB,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34829531,FP,NONE,Nox2,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Mice,no
34982732,FN,SPP1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
34982732,FN,SPP1,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34982732,FP,NONE,OPN,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
34987154,TP,ACOT12,Acot12,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
34987154,FN,PPARG,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
34987154,FP,NONE,Ppara,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
35061535,FN,SEL1L,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35061535,FN,SEL1L,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35061535,FP,NONE,ERAD complex,no,NONE,Not stated,no,NONE,Increased,no,NONE,Mice,no
35095883,TP,ADRB2,Adrb2,yes,Surgical,Surgical,yes,Detrimental,No Change,no,Mouse,Mice,yes
35145063,FN,IKBKB,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35148687,FN,mir-18a,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
35148687,FP,NONE,miR-18a-3p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
35608871,FN,SLC2A1,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35608871,FN,SLC2A1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
35608871,FN,SLC2A1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
35608871,FP,NONE,Glut1,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
35608871,FP,NONE,Glut1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
35689396,TP,ALPK1,ALPK1,yes,MIA,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
35689396,TP,ALPK1,ALPK1,yes,MIA,Chemical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36026443,TP,LIN28A,Lin28a,yes,Surgical,Not stated,abstain,Detrimental,Increased,yes,Mouse,Mice,yes
36026443,TP,LIN28A,Lin28a,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
36261443,TP,RUNX2,Runx2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36261443,TP,RUNX2,Runx2,yes,Surgical,Surgical,yes,Detrimental,Decreased,no,Mouse,Mice,yes
36261443,TP,RUNX3,Runx3,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
36261443,TP,RUNX3,Runx3,yes,Ageing,Surgical,no,No effect,Increased,no,Mouse,Mice,yes
36530063,TP,IKBKE,IKBKE,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Surgical,Not stated,abstain,Detrimental,Increased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Ageing,Not stated,abstain,Detrimental,Increased,yes,Mouse,Mice,yes
36753544,TP,DDAH1,DDAH1,yes,Surgical,Not stated,abstain,Detrimental,Increased,yes,Mouse,Mice,yes
37144868,FN,APOE,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
37144868,FN,AXL,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
37144868,FP,NONE,GAS6,no,NONE,Metabolic,no,NONE,Decreased,no,NONE,Mice,no
37344157,TP,FOS,Fos,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37344157,FP,NONE,Pdk,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
37422640,FN,PIM1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
37422640,FP,NONE,PIM-1,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
37462629,TP,GZMA,GzmA,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37462629,FN,PRF1,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
37462629,FP,NONE,Perf,no,NONE,Surgical,no,NONE,No Change,no,NONE,Mice,no
37542771,TP,PTX3,Ptx3,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
37648149,TP,KLF15,KLF15,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
37681413,FN,HDAC1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
37681413,FP,NONE,HDAC,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
38036734,TP,IGSF11,IgSF11,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
38389178,TP,OGT,OGT,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Mice,yes
38609896,TP,FTH1,FTH1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
